scenario,frame,robot_r,robot_c,goal_r,goal_c,nodes_expanded,max_queue_size,time_ms,path_cost,path_length,success,action,pedestrians_count,max_occupancy,coverage,replan_triggered,cells_changed,km_value
BR-06,399,10,14,10,14,2,3,0.06289995508268476,1.0,1,True,ADVANCE,9,1000.0,24.04809619238477,True,815,0.0
BR-06,400,10,15,10,16,3,5,0.08120003622025251,2.0,2,True,ADVANCE,10,1000.0,24.04809619238477,True,724,0.0
CN-01,1,0,1,0,1,2,2,0.07010000990703702,1.0,1,True,ADVANCE,40,2041.1525971253539,0.110803324099723,False,0,0.0
CN-01,2,0,2,0,2,2,2,0.14299998292699456,1.0,1,True,ADVANCE,48,2147.4038400853133,0.16620498614958448,True,1694,0.0
CN-01,3,0,2,0,3,1,1,0.05920004332438111,-1.0,0,False,WAIT,35,2000.0,0.16620498614958448,True,1758,0.0
CN-01,4,0,3,0,3,1,3,31.323900038842112,1.0,1,True,ADVANCE,40,1844.8107972042808,0.221606648199446,True,1740,0.0
CN-01,5,0,4,0,4,2,2,0.2384000108577311,1.0,1,True,ADVANCE,29,1930.6677936415217,0.2770083102493075,True,1728,0.0
CN-01,6,0,5,0,5,2,2,0.07800001185387373,1.0,1,True,ADVANCE,34,2000.0,0.33240997229916897,True,1624,0.0
CN-01,7,0,5,0,6,1,1,0.04780001472681761,-1.0,0,False,WAIT,27,1601.474805833616,0.33240997229916897,True,1553,0.0
CN-01,8,0,5,0,6,0,0,33.12249999726191,-1.0,0,False,WAIT,38,3012.5870963408033,0.33240997229916897,True,1683,0.0
CN-01,9,0,6,0,6,1,3,29.596900043543428,1.0,1,True,ADVANCE,41,1909.105426138704,0.3878116343490305,True,1659,0.0
CN-01,10,0,7,0,7,2,2,0.27979997685179114,1.0,1,True,ADVANCE,43,2040.3469142718386,0.443213296398892,True,1704,0.0
CN-01,11,0,8,0,8,2,2,0.10620005195960402,1.0,1,True,ADVANCE,36,2271.220695048121,0.4986149584487534,True,1663,0.0
CN-01,12,0,9,0,9,2,2,0.09440002031624317,1.0,1,True,ADVANCE,29,3042.044330841377,0.554016620498615,True,1613,0.0
CN-01,13,0,10,0,10,2,2,0.06719998782500625,1.0,1,True,ADVANCE,31,1800.7374029168082,0.6094182825484765,True,1561,0.0
CN-01,14,0,11,0,11,2,2,0.063000014051795,1.0,1,True,ADVANCE,25,1441.9177913467624,0.6648199445983379,True,1555,0.0
CN-01,15,0,11,0,12,1,1,0.05790003342553973,-1.0,0,False,WAIT,36,2731.40519655833,0.6648199445983379,True,1567,0.0
CN-01,16,0,11,0,12,0,0,90.03149997442961,-1.0,0,False,WAIT,33,2160.660702159038,0.6648199445983379,True,1572,0.0
CN-01,17,0,12,0,12,1,3,29.669800016563386,1.0,1,True,ADVANCE,33,2158.495891509264,0.7202216066481995,True,1527,0.0
CN-01,18,0,13,0,13,2,2,0.2818999928422272,1.0,1,True,ADVANCE,42,2441.9177913467624,0.775623268698061,True,1762,0.0
CN-01,19,0,14,0,14,2,2,0.08979998528957367,1.0,1,True,ADVANCE,28,2610.931106752829,0.8310249307479225,True,1662,0.0
CN-01,20,0,15,0,15,2,2,0.07280003046616912,1.0,1,True,ADVANCE,41,2265.5286591748095,0.886426592797784,True,1617,0.0
CN-01,21,0,15,0,16,1,1,0.04759995499625802,-1.0,0,False,WAIT,25,2953.54125855276,0.886426592797784,True,1670,0.0
CN-01,22,0,16,0,16,1,3,28.22609996655956,1.0,1,True,ADVANCE,36,2464.528271044518,0.9418282548476453,True,1572,0.0
CN-01,23,0,17,0,17,2,2,0.4146000137552619,1.0,1,True,ADVANCE,34,2069.7661282977415,0.9972299168975068,True,1631,0.0
CN-01,24,0,18,0,18,2,2,0.08829997386783361,1.0,1,True,ADVANCE,30,1464.7912562580013,1.0526315789473684,True,1562,0.0
CN-01,25,0,19,0,19,2,2,0.06690004374831915,1.0,1,True,ADVANCE,24,1879.2488661058899,1.10803324099723,True,1645,0.0
CN-01,26,1,19,1,19,2,3,0.06629998097196221,1.0,1,True,ADVANCE,29,1641.1803884299545,1.1634349030470914,True,1563,0.0
CN-01,27,1,18,1,18,2,3,0.0657000346109271,1.0,1,True,ADVANCE,41,2747.1520331179104,1.218836565096953,True,1730,0.0
CN-01,28,2,18,2,18,2,3,0.06459996802732348,1.0,1,True,ADVANCE,35,2595.5687134721093,1.2742382271468145,True,1663,0.0
CN-01,29,2,17,2,17,2,3,0.06260001100599766,1.0,1,True,ADVANCE,26,1216.7360464437916,1.3296398891966759,True,1675,0.0
CN-01,30,2,17,2,16,1,1,0.04469999112188816,-1.0,0,False,WAIT,42,2022.873464911239,1.3296398891966759,True,1663,0.0
CN-01,31,2,16,2,16,1,4,30.71979997912422,1.0,1,True,ADVANCE,27,2000.0,1.3850415512465373,True,1686,0.0
CN-01,32,2,16,1,16,1,1,0.30889996560290456,-1.0,0,False,WAIT,30,1601.474805833616,1.3850415512465373,True,1562,0.0
CN-01,33,1,16,1,16,1,4,28.323200007434934,1.0,1,True,ADVANCE,21,1211.8496934239954,1.440443213296399,True,1592,0.0
CN-01,34,1,15,1,15,2,3,0.3744999994523823,1.0,1,True,ADVANCE,37,2000.0,1.4958448753462603,True,1649,0.0
CN-01,35,1,15,1,14,1,1,0.05189998773857951,-1.0,0,False,WAIT,35,1749.5484116518503,1.4958448753462603,True,1702,0.0
CN-01,36,1,15,1,14,0,0,29.268499987665564,-1.0,0,False,WAIT,32,2080.0044664803395,1.4958448753462603,True,1657,0.0
CN-01,37,1,14,1,14,1,4,31.45589999621734,1.0,1,True,ADVANCE,37,1875.9035467651888,1.551246537396122,True,1612,0.0
CN-01,38,1,13,1,13,2,3,0.8500000112690032,1.0,1,True,ADVANCE,32,2169.013315406066,1.6066481994459834,True,1683,0.0
CN-01,39,1,12,1,12,2,3,0.2481999690644443,1.0,1,True,ADVANCE,40,2134.3793977375985,1.662049861495845,True,1693,0.0
CN-01,40,1,11,1,11,2,3,0.18159998580813408,1.0,1,True,ADVANCE,38,1993.2468411490988,1.7174515235457064,True,1717,0.0
CN-01,41,1,10,1,10,2,3,0.23249996593222022,1.0,1,True,ADVANCE,32,2191.466202998613,1.772853185595568,True,1667,0.0
CN-01,42,1,9,1,9,2,3,0.17680000746622682,1.0,1,True,ADVANCE,36,1936.0726861534208,1.8282548476454294,True,1700,0.0
CN-01,43,1,8,1,8,2,3,0.20650000078603625,1.0,1,True,ADVANCE,34,2211.8496934239956,1.8836565096952906,True,1686,0.0
CN-01,44,1,7,1,7,2,3,0.1438999897800386,1.0,1,True,ADVANCE,37,2641.1803884299543,1.9390581717451523,True,1687,0.0
CN-01,45,1,6,1,6,2,3,0.11840002844110131,1.0,1,True,ADVANCE,35,2187.627962173755,1.9944598337950137,True,1708,0.0
CN-01,46,2,6,2,6,2,3,0.10920001659542322,1.0,1,True,ADVANCE,40,1930.6677936415217,2.0498614958448753,True,1752,0.0
CN-01,47,2,5,2,5,2,3,0.09399995906278491,1.0,1,True,ADVANCE,24,1211.8496934239954,2.1052631578947367,True,1665,0.0
CN-01,48,2,5,2,4,1,1,0.10990002192556858,-1.0,0,False,WAIT,33,1800.7374029168082,2.1052631578947367,True,1533,0.0
CN-01,49,2,4,2,4,1,4,32.54330001072958,1.0,1,True,ADVANCE,32,2129.9303907247136,2.160664819944598,True,1584,0.0
CN-01,50,1,4,1,4,2,3,0.4168000305071473,1.0,1,True,ADVANCE,34,2181.6004117468697,2.21606648199446,True,1604,0.0
CN-01,51,1,3,1,3,2,3,0.0782000133767724,1.0,1,True,ADVANCE,31,1800.7374029168082,2.2714681440443214,True,1701,0.0
CN-01,52,1,2,1,2,2,3,0.0706000137142837,1.0,1,True,ADVANCE,31,2138.7361780545602,2.326869806094183,True,1653,0.0
CN-01,53,1,1,1,1,2,3,0.08979998528957367,1.0,1,True,ADVANCE,35,1871.345720742684,2.3822714681440442,True,1639,0.0
CN-01,54,1,1,1,0,1,1,0.048799964133650064,-1.0,0,False,WAIT,33,2464.528271044518,2.3822714681440442,True,1598,0.0
CN-01,55,1,0,1,0,1,3,29.047899995930493,1.0,1,True,ADVANCE,35,2941.8568041785975,2.437673130193906,True,1586,0.0
CN-01,56,2,0,2,0,2,2,0.4683999577537179,1.0,1,True,ADVANCE,26,1969.750718322874,2.4930747922437675,True,1567,0.0
CN-01,57,2,1,2,1,2,3,0.06370001938194036,1.0,1,True,ADVANCE,24,1658.385975615811,2.548476454293629,True,1420,0.0
CN-01,58,2,2,2,2,2,3,0.06649998249486089,1.0,1,True,ADVANCE,32,1749.5484116518503,2.6038781163434903,True,1691,0.0
CN-01,59,2,3,2,3,2,3,0.0735999783501029,1.0,1,True,ADVANCE,35,2211.8496934239956,2.6592797783933517,True,1727,0.0
CN-01,60,2,3,3,3,1,1,0.04600000102072954,-1.0,0,False,WAIT,34,2403.1466249744826,2.6592797783933517,True,1654,0.0
CN-01,61,3,3,3,3,1,4,29.505499987863004,1.0,1,True,ADVANCE,32,1853.03008185395,2.714681440443213,True,1656,0.0
CN-01,62,3,3,3,2,1,1,0.6713000475428998,-1.0,0,False,WAIT,40,2774.9371282525676,2.714681440443213,True,1674,0.0
CN-01,63,3,3,3,2,0,0,29.99519999139011,-1.0,0,False,WAIT,42,2242.6551942635706,2.714681440443213,True,1685,0.0
CN-01,64,3,3,3,2,0,0,30.044499959331006,-1.0,0,False,WAIT,32,2191.466202998613,2.714681440443213,True,1705,0.0
CN-01,65,3,2,3,2,1,4,26.83639997849241,1.0,1,True,ADVANCE,25,1470.483292131313,2.7700831024930745,True,1557,0.0
CN-01,66,3,1,3,1,2,3,0.5079999682493508,1.0,1,True,ADVANCE,26,1459.123378532619,2.8254847645429364,True,1629,0.0
CN-01,67,3,0,3,0,2,2,0.07840001489967108,1.0,1,True,ADVANCE,45,3282.3607768599086,2.880886426592798,True,1739,0.0
CN-01,68,4,0,4,0,2,2,0.06990000838413835,1.0,1,True,ADVANCE,34,1641.1803884299545,2.936288088642659,True,1785,0.0
CN-01,69,4,0,4,1,1,1,0.04369998350739479,-1.0,0,False,WAIT,32,2030.902735229538,2.936288088642659,True,1685,0.0
CN-01,70,4,1,4,1,1,4,27.44220005115494,1.0,1,True,ADVANCE,26,1709.8428290555119,2.9916897506925206,True,1465,0.0
CN-01,71,4,2,4,2,2,3,0.39569998625665903,1.0,1,True,ADVANCE,30,1664.6573999864268,3.0470914127423825,True,1549,0.0
CN-01,72,4,3,4,3,2,3,0.09250000584870577,1.0,1,True,ADVANCE,35,2696.8183867077973,3.102493074792244,True,1698,0.0
CN-01,73,4,4,4,4,2,3,0.07400003960356116,1.0,1,True,ADVANCE,21,1749.5484116518503,3.1578947368421053,True,1646,0.0
CN-01,74,4,4,3,4,1,1,0.07070001447573304,-1.0,0,False,WAIT,46,2562.242610608135,3.1578947368421053,True,1682,0.0
CN-01,75,3,4,3,4,1,4,30.037800024729222,1.0,1,True,ADVANCE,30,2147.078911693634,3.2132963988919667,True,1640,0.0
CN-01,76,3,4,3,5,1,1,0.4200999974273145,-1.0,0,False,WAIT,31,1657.112804111459,3.2132963988919667,True,1517,0.0
CN-01,77,3,5,3,5,1,4,30.349500011652708,1.0,1,True,ADVANCE,40,2823.610867828047,3.2686980609418286,True,1615,0.0
CN-01,78,3,5,3,6,1,1,0.3885000478476286,-1.0,0,False,WAIT,39,3008.7865351862915,3.2686980609418286,True,1780,0.0
CN-01,79,3,6,3,6,1,4,32.010800030548126,1.0,1,True,ADVANCE,33,1819.0530418055423,3.32409972299169,True,1713,0.0
CN-01,80,3,7,3,7,2,3,0.4952999879606068,1.0,1,True,ADVANCE,34,1800.7374029168082,3.3795013850415514,True,1653,0.0
CN-01,81,2,7,2,7,2,3,0.12879999121651053,1.0,1,True,ADVANCE,32,2026.011374515703,3.434903047091413,True,1632,0.0
CN-01,82,2,8,2,8,2,3,0.08620001608505845,1.0,1,True,ADVANCE,23,1936.0726861534208,3.4903047091412747,True,1633,0.0
CN-01,83,2,9,2,9,2,3,0.07960002403706312,1.0,1,True,ADVANCE,40,2277.0093024183475,3.545706371191136,True,1625,0.0
CN-01,84,2,10,2,10,2,3,0.06760004907846451,1.0,1,True,ADVANCE,41,2129.9303907247136,3.6011080332409975,True,1801,0.0
CN-01,85,2,11,2,11,2,3,0.07830001413822174,1.0,1,True,ADVANCE,40,2271.6044099064484,3.656509695290859,True,1737,0.0
CN-01,86,2,11,2,12,1,1,0.07020001066848636,-1.0,0,False,WAIT,30,2129.9303907247136,3.656509695290859,True,1670,0.0
CN-01,87,2,12,2,12,1,4,30.50900000380352,1.0,1,True,ADVANCE,31,2819.0530418055423,3.71191135734072,True,1634,0.0
CN-01,88,2,12,2,13,1,1,0.47750002704560757,-1.0,0,False,WAIT,40,2240.415194208546,3.71191135734072,True,1690,0.0
CN-01,89,2,12,2,13,0,0,30.23959998972714,-1.0,0,False,WAIT,42,2264.4777815547905,3.71191135734072,True,1692,0.0
CN-01,90,2,13,2,13,1,4,28.638600022532046,1.0,1,True,ADVANCE,32,1812.4810313738294,3.7673130193905813,True,1691,0.0
CN-01,91,3,13,3,13,2,3,0.44600002001971006,1.0,1,True,ADVANCE,26,1782.8544076116893,3.822714681440443,True,1624,0.0
CN-01,92,3,12,3,12,2,3,0.06960000609979033,1.0,1,True,ADVANCE,36,2389.7341059572045,3.8781163434903045,True,1702,0.0
CN-01,93,3,11,3,11,2,3,0.0640999642200768,1.0,1,True,ADVANCE,39,2260.9708331523047,3.933518005540166,True,1636,0.0
CN-01,94,3,10,3,10,2,3,0.06890000076964498,1.0,1,True,ADVANCE,30,2375.855714923734,3.9889196675900274,True,1695,0.0
CN-01,95,3,9,3,9,2,3,0.10390003444626927,1.0,1,True,ADVANCE,36,2141.674019181735,4.044321329639889,True,1568,0.0
CN-01,96,3,8,3,8,2,3,0.09220000356435776,1.0,1,True,ADVANCE,35,2261.785670860652,4.099722991689751,True,1636,0.0
CN-01,97,4,8,4,8,2,3,0.06640003994107246,1.0,1,True,ADVANCE,34,1909.105426138704,4.1551246537396125,True,1633,0.0
CN-01,98,4,7,4,7,2,3,0.06539997411891818,1.0,1,True,ADVANCE,34,2182.2230696618553,4.2105263157894735,True,1612,0.0
CN-01,99,4,6,4,6,2,3,0.06360001862049103,1.0,1,True,ADVANCE,29,1800.7374029168082,4.265927977839335,True,1504,0.0
